hhid,trust_share,trust_mean,income_pc,factor07,ubigeo
01594660511,0.0,1.380952380952381,1203.3183263461685,137.55560302734375,050510
01594661011,0.0,1.3333333333333333,382.12415528085074,137.55560302734375,050510
01594661211,0.0,1.0,920.2787988035602,137.55560302734375,050510
01596005111,0.42857142857142855,2.4285714285714284,3153.0024005579426,6.8774542808532715,060101
01596006211,0.4,1.95,3035.589639002056,6.8774542808532715,060101
01596007311,0.09523809523809523,1.5238095238095237,5449.79571366131,6.8774542808532715,060101
01596009311,0.047619047619047616,1.2857142857142858,5090.290247764106,6.8774542808532715,060101
01597500411,0.14285714285714285,1.7619047619047619,1198.583536610804,517.2736206054688,060108
01597501511,0.0,1.2857142857142858,220.14586256584766,517.2736206054688,060108
01597502611,0.07142857142857142,1.5,1595.7810508452196,517.2736206054688,060108
01597505811,0.6666666666666666,2.3333333333333335,949.0710767557756,517.2736206054688,060108
01597506911,0.0,1.2380952380952381,2201.16787887914,517.2736206054688,060108
01600400911,0.0625,1.5,943.7592874369373,517.2734985351562,060201
01600402111,0.0,1.2,1550.7679035027452,517.2734985351562,060201
01600403211,0.38095238095238093,1.7619047619047619,3319.4558043025113,517.2734985351562,060201
01601701111,0.0,1.0,10596.586878047798,148.5142364501953,060801
01601707511,0.0,1.0476190476190477,1485.5573427297961,148.5142364501953,060801
01602506311,0.047619047619047616,1.380952380952381,820.9724766852065,148.5142364501953,060801
01602508511,0.047619047619047616,1.1428571428571428,454.41713705450155,148.5142364501953,060801
01602511011,0.0,1.0,537.2745963267569,148.5142364501953,060801
01602513011,0.0,1.1428571428571428,336.7006545999506,148.5142364501953,060801
01602515211,0.09523809523809523,1.1904761904761905,1948.3023492630289,148.5142364501953,060801
01602700111,0.047619047619047616,1.2380952380952381,398.1617349476629,933.9964599609375,060801
01602702311,0.047619047619047616,1.1428571428571428,1253.1685257776658,933.9964599609375,060801
01602704511,0.09523809523809523,1.7142857142857142,445.87590295363003,933.9964599609375,060801
01603403311,0.15789473684210525,1.894736842105263,1095.0249781448108,148.5142364501953,060801
01603407711,0.0,1.1333333333333333,615.0804280458098,148.5142364501953,060801
01604100111,0.23809523809523808,1.7142857142857142,1055.1563698423788,92.49948120117188,060505
01604101811,0.14285714285714285,1.619047619047619,2120.8774376531833,92.49948120117188,060505
01604103211,0.0,1.0,1327.0986584467748,92.49948120117188,060505
01604105611,0.0,1.0,465.6725329927985,92.49948120117188,060505
01604107811,0.0,1.0952380952380953,2805.4137510202627,92.49948120117188,060505
01604108211,1.0,3.0,1825.3248605948172,92.49948120117188,060505
01604902511,0.38095238095238093,1.9523809523809523,527.7184938876743,383.9812927246094,060101
01604902611,0.09523809523809523,1.6666666666666667,573.1841287608173,383.9812927246094,060101
01604902711,0.047619047619047616,1.1428571428571428,563.9384118522615,383.9812927246094,060101
01604948011,0.047619047619047616,1.0952380952380953,1005.9587230671057,383.9812927246094,060101
01604948111,0.14285714285714285,1.2857142857142858,894.5357426351833,383.9812927246094,060101
01604948211,0.047619047619047616,1.1904761904761905,441.4712742371436,383.9812927246094,060101
01604948311,0.0,1.2380952380952381,1213.7331060399563,383.9812927246094,060101
01604948411,0.0,1.0,1595.0076474731509,383.9812927246094,060101
01606539311,0.6,2.2,533.3120190661011,383.9812927246094,060107
01606539411,0.0,1.0476190476190477,180.92363450025877,383.9812927246094,060107
01606900911,0.8,2.8,233.5389842379374,383.9812927246094,060408
01606901011,0.375,2.25,822.8733877481175,383.9812927246094,060408
01606901111,0.14285714285714285,1.380952380952381,436.2688519730856,383.9812927246094,060408
01606917511,0.13333333333333333,1.6,240.85680954322257,383.9812927246094,060408
01606917811,0.047619047619047616,1.5714285714285714,1283.3494479008862,383.9812927246094,060408
01608413311,0.3333333333333333,1.9047619047619047,789.6593136510858,383.9812927246094,060401
01608413411,0.047619047619047616,1.0952380952380953,721.2621733146105,383.9812927246094,060401
01608413511,0.05263157894736842,1.105263157894737,598.5652946416722,383.9812927246094,060401
01608428311,0.14285714285714285,1.2857142857142858,1419.168046850435,383.9812927246094,060401
01608428611,0.09523809523809523,1.2380952380952381,1003.662123448078,383.9812927246094,060401
01609008111,0.0,1.2380952380952381,902.3130470716227,383.9812927246094,061307
01609008211,0.375,2.125,759.5427577238822,383.9812927246094,061307
01609008411,0.047619047619047616,1.1428571428571428,1021.9473527030044,383.9812927246094,061307
01609016811,0.0,1.0476190476190477,1843.3632362929286,383.9812927246094,061307
01609016911,0.09523809523809523,1.5238095238095237,371.9740589132354,383.9812927246094,061307
01609017111,0.11764705882352941,1.8823529411764706,471.5593067549792,383.9812927246094,061307
01609017311,1.0,4.0,840.8604921171144,383.9812927246094,061307
01609900111,0.0,1.2380952380952381,164.51273444223787,383.9812927246094,060309
01609900211,0.047619047619047616,1.1428571428571428,492.652394772345,383.9812927246094,060309
01609900311,0.0,1.1904761904761905,768.5991273820375,383.9812927246094,060309
01609900411,0.047619047619047616,1.7619047619047619,303.81868180878604,383.9812927246094,060309
01609927311,0.0,1.0,270.694675843698,383.9812927246094,060309
01609927811,0.0,1.0476190476190477,467.1784799091515,383.9812927246094,060309
01609927911,0.047619047619047616,1.0952380952380953,198.13869089292749,383.9812927246094,060309
01612229511,0.8571428571428571,2.857142857142857,343.65373103647954,383.9812927246094,060701
01612229611,0.0,1.1875,337.76138499514934,383.9812927246094,060701
01612261011,0.09090909090909091,1.4545454545454546,640.251731660043,383.9812927246094,060701
01612261111,0.5714285714285714,2.2857142857142856,454.8932273434423,383.9812927246094,060701
01612261311,0.1111111111111111,1.5555555555555556,192.84581871221877,383.9812927246094,060701
01613115411,0.08333333333333333,1.5833333333333333,217.75277475324154,383.9812927246094,061007
01613142511,0.0,1.0,233.34356425426176,383.9812927246094,061007
01614400211,0.14285714285714285,1.7619047619047619,764.419047842277,245.0513458251953,060810
01614400411,0.10526315789473684,1.368421052631579,219.90156310975817,245.0513458251953,060810
01614407911,0.09523809523809523,1.2857142857142858,696.0059344607365,245.0513458251953,060810
01614408011,0.0,1.1666666666666667,518.0592638966352,245.0513458251953,060810
01614408311,0.047619047619047616,1.2857142857142858,359.8770652646606,245.0513458251953,060810
01615402911,0.047619047619047616,1.380952380952381,563.5464412003573,245.0513458251953,060614
01615403011,0.09523809523809523,2.0,677.2887044090398,245.0513458251953,060614
01615403211,0.047619047619047616,1.8571428571428572,651.1695516690958,245.0513458251953,060614
01615412911,0.0,1.7619047619047619,1203.9904955031166,245.0513458251953,060614
01615413111,0.047619047619047616,1.2380952380952381,334.0274902069746,245.0513458251953,060614
01615413211,0.0,1.0,327.10681367488263,245.0513458251953,060614
01616602311,0.047619047619047616,1.1428571428571428,1491.5082944234211,114.35225677490234,070104
01616612711,0.0,2.0,2174.9054017588496,114.35225677490234,070104
01616614211,0.2857142857142857,2.2857142857142856,2886.638112386068,114.35225677490234,070104
01618707211,0.47368421052631576,2.5789473684210527,1122.3790020744007,431.8011169433594,070101
01618714011,0.3333333333333333,2.0,850.7745157877604,431.8011169433594,070101
01618716011,0.3333333333333333,2.0,1108.611312866211,431.8011169433594,070101
